date,state,cases_diff,deaths_diff
2021-02-17,ES,119222.0,2293
2021-02-17,CE,70314.0,1166
2021-02-17,BA,215171.0,2976
2021-02-17,AP,16053.0,105
2021-02-17,AM,38679.0,591
2021-02-17,AL,40636.0,913
2021-02-17,AC,40539.0,795
2021-02-18,TO,28743.0,426
2021-02-18,SP,1001400.0,31774
2021-02-18,SE,39254.0,933
2021-02-18,SC,173432.0,1829
2021-02-18,RS,349072.0,6764
2021-02-18,RR,63668.0,805
2021-02-18,RO,86961.0,1667
2021-02-18,RN,43578.0,749
2021-02-18,RJ,408720.0,26449
2021-02-18,PR,195348.0,3389
2021-02-18,PI,53246.0,957
2021-02-18,PE,66342.0,2861
2021-02-18,PB,114434.0,2665
2021-02-18,PA,63664.0,1128
2021-02-18,MT,100786.0,2279
2021-02-18,MS,102974.0,1901
2021-02-18,MG,383608.0,8717
2021-02-18,MA,125644.0,2922
2021-02-18,GO,132342.0,2439
2021-02-18,ES,119745.0,2308
2021-02-18,CE,70314.0,1166
2021-02-18,BA,216360.0,2995
2021-02-18,AP,16135.0,105
2021-02-18,AM,38930.0,596
2021-02-18,AL,40690.0,914
2021-02-18,AC,40764.0,802
2021-02-19,TO,28895.0,426
2021-02-19,SP,1006414.0,31892
2021-02-19,SE,39343.0,933
2021-02-19,SC,174665.0,1841
2021-02-19,RS,351118.0,6795
2021-02-19,RR,64014.0,808
2021-02-19,RO,87482.0,1701
2021-02-19,RN,43873.0,754
2021-02-19,RJ,410133.0,26580
2021-02-19,PR,196792.0,3423
2021-02-19,PI,53492.0,959
2021-02-19,PE,66715.0,2865
2021-02-19,PB,115146.0,2680
2021-02-19,PA,63893.0,1153
2021-02-19,MT,101286.0,2283
2021-02-19,MS,103460.0,1906
2021-02-19,MG,385631.0,8820
2021-02-19,MA,126030.0,2930
2021-02-19,GO,132784.0,2459
2021-02-19,ES,120473.0,2323
2021-02-19,CE,69456.0,1224
2021-02-19,BA,217620.0,3011
2021-02-19,AP,16144.0,105
2021-02-19,AM,39180.0,602
2021-02-19,AL,40766.0,915
2021-02-19,AC,41167.0,805
2021-02-20,TO,29074.0,427
2021-02-20,SP,1011504.0,32013
2021-02-20,SE,39420.0,934
2021-02-20,SC,175866.0,1854
2021-02-20,RS,353527.0,6842
2021-02-20,RR,64495.0,817
2021-02-20,RO,87797.0,1712
2021-02-20,RN,44080.0,759
2021-02-20,RJ,411673.0,26660
2021-02-20,PR,198359.0,3438
2021-02-20,PI,53669.0,960
2021-02-20,PE,67098.0,2874
2021-02-20,PB,115940.0,2688
2021-02-20,PA,64120.0,1183
2021-02-20,MT,101723.0,2293
2021-02-20,MS,104011.0,1914
2021-02-20,MG,392123.0,8909
2021-02-20,MA,126293.0,2938
2021-02-20,GO,133182.0,2466
2021-02-20,ES,120806.0,2327
2021-02-20,CE,69513.0,1176
2021-02-20,BA,218806.0,3027
2021-02-20,AP,16226.0,105
2021-02-20,AM,39348.0,602
2021-02-20,AL,40934.0,920
2021-02-20,AC,41302.0,811
2021-02-21,TO,29110.0,429
2021-02-21,SP,1013805.0,32043
2021-02-21,SE,39575.0,935
2021-02-21,SC,176382.0,1861
2021-02-21,RS,354548.0,6853
2021-02-21,RR,64620.0,817
2021-02-21,RO,88084.0,1714
2021-02-21,RN,44345.0,762
2021-02-21,RJ,412044.0,26665
2021-02-21,PR,199658.0,3444
2021-02-21,PI,53713.0,962
2021-02-21,PE,67256.0,2876
2021-02-21,PB,116556.0,2695
2021-02-21,PA,64144.0,1185
2021-02-21,MT,101845.0,2297
2021-02-21,MS,104185.0,1915
2021-02-21,MG,393404.0,8972
2021-02-21,MA,126358.0,2945
2021-02-21,GO,133228.0,2468
2021-02-21,ES,121105.0,2332
2021-02-21,CE,69663.0,1176
2021-02-21,BA,219346.0,3045
2021-02-21,AP,16226.0,105
2021-02-21,AM,39440.0,603
2021-02-21,AL,40993.0,923
2021-02-21,AC,41329.0,816
2021-02-22,TO,29182.0,430
2021-02-22,SP,1015117.0,32062
2021-02-22,SE,39658.0,937
2021-02-22,SC,176995.0,1862
2021-02-22,RS,355839.0,6877
2021-02-22,RR,64818.0,817
2021-02-22,RO,88676.0,1734
2021-02-22,RN,44370.0,764
2021-02-22,RJ,412569.0,26744
2021-02-22,PR,200603.0,3451
2021-02-22,PI,53757.0,966
2021-02-22,PE,67347.0,2879
2021-02-22,PB,117160.0,2716
2021-02-22,PA,64265.0,1200
2021-02-22,MT,102217.0,2310
2021-02-22,MS,104448.0,1925
2021-02-22,MG,393680.0,8978
2021-02-22,MA,126558.0,2952
2021-02-22,GO,133611.0,2468
2021-02-22,ES,121557.0,2340
2021-02-22,CE,69756.0,1177
2021-02-22,BA,220067.0,3061
2021-02-22,AP,16250.0,105
2021-02-22,AM,39525.0,607
2021-02-22,AL,41069.0,926
2021-02-22,AC,41461.0,820
2021-02-23,TO,29347.0,433
2021-02-23,SP,1020636.0,32235
2021-02-23,SE,39716.0,938
2021-02-23,SC,178484.0,1875
2021-02-23,RS,358957.0,6937
2021-02-23,RR,65006.0,836
2021-02-23,RO,89172.0,1748
2021-02-23,RN,44456.0,765
2021-02-23,RJ,412939.0,26885
2021-02-23,PR,203039.0,3497
2021-02-23,PI,53981.0,970
2021-02-23,PE,67682.0,2883
2021-02-23,PB,117704.0,2728
2021-02-23,PA,64736.0,1205
2021-02-23,MT,102911.0,2328
2021-02-23,MS,105085.0,1936
2021-02-23,MG,396759.0,8983
2021-02-23,MA,126862.0,2959
2021-02-23,GO,134381.0,2489
2021-02-23,ES,122099.0,2349
2021-02-23,CE,70135.0,1187
2021-02-23,BA,221681.0,3082
2021-02-23,AP,16310.0,105
2021-02-23,AM,39737.0,613
2021-02-23,AL,41226.0,929
2021-02-23,AC,42065.0,824
2021-02-24,TO,29520.0,434
2021-02-24,SP,1026532.0,32412
2021-02-24,SE,39880.0,942
2021-02-24,SC,179648.0,1892
2021-02-24,RS,362746.0,6984
2021-02-24,RR,65333.0,847
2021-02-24,RO,90045.0,1777
2021-02-24,RN,44755.0,769
2021-02-24,RJ,415454.0,27015
2021-02-24,PR,204753.0,3522
2021-02-24,PI,54141.0,976
2021-02-24,PE,68124.0,2888
2021-02-24,PB,118455.0,2736
2021-02-24,PA,65073.0,1206
2021-02-24,MT,103538.0,2334
2021-02-24,MS,105686.0,1938
2021-02-24,MG,399235.0,9073
2021-02-24,MA,127259.0,2968
2021-02-24,GO,135543.0,2498
2021-02-24,ES,122663.0,2356
2021-02-24,CE,70480.0,1189
2021-02-24,BA,222797.0,3102
2021-02-24,AP,16356.0,107
2021-02-24,AM,39969.0,618
2021-02-24,AL,41321.0,932
2021-02-24,AC,42323.0,826
2021-02-25,TO,29791.0,437
2021-02-25,SP,1032147.0,32578
2021-02-25,SE,40027.0,943
2021-02-25,SC,180966.0,1897
2021-02-25,RS,365613.0,7056
2021-02-25,RR,65708.0,856
2021-02-25,RO,90506.0,1788
2021-02-25,RN,44998.0,774
2021-02-25,RJ,416709.0,27178
2021-02-25,PR,207095.0,3561
2021-02-25,PI,54346.0,983
2021-02-25,PE,68420.0,2891
2021-02-25,PB,119413.0,2746
2021-02-25,PA,65332.0,1208
2021-02-25,MT,104186.0,2343
2021-02-25,MS,106108.0,1954
2021-02-25,MG,404422.0,9150
2021-02-25,MA,127690.0,2980
2021-02-25,GO,136255.0,2505
2021-02-25,ES,123347.0,2365
2021-02-25,CE,70795.0,1197
2021-02-25,BA,224012.0,3137
2021-02-25,AP,16403.0,109
2021-02-25,AM,40151.0,618
2021-02-25,AL,41507.0,935
2021-02-25,AC,42666.0,832
2021-02-26,TO,29987.0,437
2021-02-26,SP,1037213.0,32680
2021-02-26,SE,40138.0,945
2021-02-26,SC,182456.0,1922
2021-02-26,RS,370000.0,7098
2021-02-26,RR,66025.0,865
2021-02-26,RO,90979.0,1796
2021-02-26,RN,45516.0,778
2021-02-26,RJ,417028.0,27274
2021-02-26,PR,208842.0,3582
2021-02-26,PI,54569.0,989
2021-02-26,PE,68716.0,2893
2021-02-26,PB,120162.0,2759
2021-02-26,PA,65663.0,1226
2021-02-26,MT,104759.0,2354
2021-02-26,MS,106539.0,1964
2021-02-26,MG,407785.0,9209
2021-02-26,MA,127877.0,2987
2021-02-26,GO,137194.0,2510
2021-02-26,ES,123837.0,2375
2021-02-26,CE,71083.0,1206
2021-02-26,BA,225270.0,3174
2021-02-26,AP,16456.0,109
2021-02-26,AM,40287.0,626
2021-02-26,AL,41671.0,937
2021-02-26,AC,43074.0,834
2021-02-27,TO,30262.0,445
2021-02-27,SP,1042129.0,32812
2021-02-27,SE,40270.0,948
2021-02-27,SC,183545.0,1935
2021-02-27,RS,373989.0,7153
2021-02-27,RR,66462.0,871
2021-02-27,RO,91393.0,1801
2021-02-27,RN,45556.0,781
2021-02-27,RJ,418804.0,27354
2021-02-27,PR,210697.0,3609
2021-02-27,PI,54810.0,993
2021-02-27,PE,69007.0,2902
2021-02-27,PB,120951.0,2774
2021-02-27,PA,65929.0,1232
2021-02-27,MT,105061.0,2359
2021-02-27,MS,107000.0,1973
2021-02-27,MG,409894.0,9285
2021-02-27,MA,128263.0,3000
2021-02-27,GO,137584.0,2515
2021-02-27,ES,124249.0,2378
2021-02-27,CE,71342.0,1207
2021-02-27,BA,227223.0,3218
2021-02-27,AP,16508.0,109
2021-02-27,AM,40402.0,627
2021-02-27,AL,41822.0,940
2021-02-27,AC,43618.0,842
2021-02-28,TO,30167.0,446
2021-02-28,SP,1044183.0,32841
2021-02-28,SE,40587.0,949
2021-02-28,SC,183939.0,1942
2021-02-28,RS,374790.0,7171
2021-02-28,RR,66683.0,871
2021-02-28,RO,92026.0,1816
2021-02-28,RN,46107.0,782
2021-02-28,RJ,419374.0,27384
2021-02-28,PR,212039.0,3625
2021-02-28,PI,54874.0,995
2021-02-28,PE,69129.0,2909
2021-02-28,PB,121801.0,2791
2021-02-28,PA,65966.0,1237
2021-02-28,MT,105249.0,2367
2021-02-28,MS,107356.0,1981
2021-02-28,MG,411328.0,9357
2021-02-28,MA,128314.0,3014
2021-02-28,GO,137651.0,2518
2021-02-28,ES,124514.0,2383
2021-02-28,CE,71511.0,1208
2021-02-28,BA,228301.0,3242
2021-02-28,AP,16509.0,109
2021-02-28,AM,40489.0,627
2021-02-28,AL,41959.0,943
2021-02-28,AC,43799.0,844
2021-03-01,TO,30402.0,447
2021-03-01,SP,1045902.0,32871
2021-03-01,SE,40748.0,950
2021-03-01,SC,184947.0,1953
2021-03-01,RS,376756.0,7220
2021-03-01,RR,66743.0,871
2021-03-01,RO,92537.0,1830
2021-03-01,RN,46204.0,784
2021-03-01,RJ,419928.0,27393
2021-03-01,PR,213365.0,3637
2021-03-01,PI,54907.0,1004
2021-03-01,PE,69224.0,2911
2021-03-01,PB,122561.0,2813
2021-03-01,PA,65992.0,1237
2021-03-01,MT,105668.0,2376
2021-03-01,MS,107602.0,1986
2021-03-01,MG,414269.0,9360
2021-03-01,MA,128540.0,3025
2021-03-01,GO,137812.0,2526
2021-03-01,ES,124892.0,2390
2021-03-01,CE,71695.0,1213
2021-03-01,BA,228859.0,3269
2021-03-01,AP,16529.0,109
2021-03-01,AM,40554.0,629
2021-03-01,AL,42048.0,945
2021-03-01,AC,44106.0,857
2021-03-02,TO,30621.0,448
2021-03-02,SP,1050631.0,33108
2021-03-02,SE,40803.0,951
2021-03-02,SC,186561.0,1969
2021-03-02,RS,380401.0,7325
2021-03-02,RR,66825.0,884
2021-03-02,RO,93555.0,1860
2021-03-02,RN,46360.0,795
2021-03-02,RJ,421207.0,27461
2021-03-02,PR,215678.0,3707
2021-03-02,PI,55053.0,1010
2021-03-02,PE,69478.0,2919
2021-03-02,PB,123094.0,2833
2021-03-02,PA,66302.0,1240
2021-03-02,MT,106347.0,2390
2021-03-02,MS,108155.0,2002
2021-03-02,MG,416032.0,9377
2021-03-02,MA,129038.0,3035
2021-03-02,GO,139187.0,2526
2021-03-02,ES,125314.0,2403
2021-03-02,CE,72129.0,1222
2021-03-02,BA,229785.0,3297
2021-03-02,AP,16606.0,109
2021-03-02,AM,40718.0,629
2021-03-02,AL,42154.0,948
2021-03-02,AC,44270.0,863
2021-03-03,TO,30840.0,453
2021-03-03,SP,1057166.0,33279
2021-03-03,SE,40934.0,953
2021-03-03,SC,188345.0,1995
2021-03-03,RS,384841.0,7418
2021-03-03,RR,67160.0,886
2021-03-03,RO,94338.0,1873
2021-03-03,RN,46716.0,801
2021-03-03,RJ,422795.0,27596
2021-03-03,PR,217553.0,3739
2021-03-03,PI,55324.0,1017
2021-03-03,PE,69826.0,2927
2021-03-03,PB,123705.0,2857
2021-03-03,PA,66652.0,1240
2021-03-03,MT,107097.0,2412
2021-03-03,MS,108758.0,2019
2021-03-03,MG,419110.0,9477
2021-03-03,MA,129390.0,3055
2021-03-03,GO,140160.0,2568
2021-03-03,ES,125821.0,2414
2021-03-03,CE,72399.0,1228
2021-03-03,BA,231435.0,3327
2021-03-03,AP,16678.0,109
2021-03-03,AM,40893.0,633
2021-03-03,AL,42295.0,951
2021-03-03,AC,44653.0,873
2021-03-04,TO,31102.0,456
2021-03-04,SP,1062811.0,33440
2021-03-04,SE,41047.0,957
2021-03-04,SC,189944.0,2017
2021-03-04,RS,390404.0,7512
2021-03-04,RR,67572.0,904
2021-03-04,RO,95433.0,1908
2021-03-04,RN,46943.0,809
2021-03-04,RJ,424044.0,27679
2021-03-04,PR,219818.0,3767
2021-03-04,PI,55589.0,1023
2021-03-04,PE,70069.0,2933
2021-03-04,PB,124451.0,2875
2021-03-04,PA,66886.0,1243
2021-03-04,MT,107732.0,2427
2021-03-04,MS,109307.0,2031
2021-03-04,MG,422965.0,9546
2021-03-04,MA,129892.0,3075
2021-03-04,GO,141155.0,2580
2021-03-04,ES,126570.0,2426
2021-03-04,CE,73050.0,1239
2021-03-04,BA,233360.0,3357
2021-03-04,AP,16730.0,110
2021-03-04,AM,41087.0,635
2021-03-04,AL,42449.0,956
2021-03-04,AC,44954.0,880
2021-03-05,TO,31353.0,459
2021-03-05,SP,1069020.0,33619
2021-03-05,SE,41225.0,962
2021-03-05,SC,191401.0,2035
2021-03-05,RS,395602.0,7592
2021-03-05,RR,67861.0,917
2021-03-05,RO,96083.0,1949
2021-03-05,RN,47414.0,823
2021-03-05,RJ,425610.0,27798
2021-03-05,PR,221893.0,3793
2021-03-05,PI,55864.0,1031
2021-03-05,PE,70409.0,2938
2021-03-05,PB,124978.0,2886
2021-03-05,PA,67123.0,1243
2021-03-05,MT,108471.0,2439
2021-03-05,MS,109724.0,2043
2021-03-05,MG,426893.0,9620
2021-03-05,MA,130269.0,3087
2021-03-05,GO,142497.0,2603
2021-03-05,ES,127197.0,2436
2021-03-05,CE,73346.0,1244
2021-03-05,BA,235068.0,3386
2021-03-05,AP,16787.0,110
2021-03-05,AM,41241.0,637
2021-03-05,AL,42605.0,960
2021-03-05,AC,45469.0,889
2021-03-06,TO,31459.0,461
2021-03-06,SP,1075344.0,33797
2021-03-06,SE,41277.0,965
2021-03-06,SC,192709.0,2056
2021-03-06,RS,401106.0,7690
2021-03-06,RR,68083.0,922
2021-03-06,RO,96555.0,1967
2021-03-06,RN,47442.0,824
2021-03-06,RJ,426116.0,27863
2021-03-06,PR,225260.0,3849
2021-03-06,PI,56299.0,1036
2021-03-06,PE,70815.0,2941
2021-03-06,PB,125908.0,2900
2021-03-06,PA,67335.0,1248
2021-03-06,MT,108925.0,2450
2021-03-06,MS,110395.0,2055
2021-03-06,MG,430271.0,9688
2021-03-06,MA,130746.0,3114
2021-03-06,GO,142922.0,2610
2021-03-06,ES,127627.0,2440
2021-03-06,CE,73643.0,1252
2021-03-06,BA,236380.0,3412
2021-03-06,AP,16828.0,110
2021-03-06,AM,41407.0,637
2021-03-06,AL,42755.0,964
2021-03-06,AC,45915.0,896
2021-03-07,TO,31655.0,464
2021-03-07,SP,1078317.0,33816
2021-03-07,SE,41643.0,969
2021-03-07,SC,193091.0,2067
2021-03-07,RS,402680.0,7732
2021-03-07,RR,68172.0,922
2021-03-07,RO,96952.0,1975
2021-03-07,RN,47455.0,826
2021-03-07,RJ,427282.0,27865
2021-03-07,PR,226995.0,3878
2021-03-07,PI,56452.0,1040
2021-03-07,PE,70896.0,2947
2021-03-07,PB,126595.0,2915
2021-03-07,PA,67425.0,1249
2021-03-07,MT,109164.0,2460
2021-03-07,MS,110650.0,2064
2021-03-07,MG,433275.0,9761
2021-03-07,MA,130994.0,3134
2021-03-07,GO,143370.0,2626
2021-03-07,ES,127823.0,2447
2021-03-07,CE,73938.0,1253
2021-03-07,BA,237448.0,3432
2021-03-07,AP,16830.0,110
2021-03-07,AM,41476.0,637
2021-03-07,AL,42923.0,970
2021-03-07,AC,46096.0,905
2021-03-08,TO,31871.0,465
2021-03-08,SP,1080539.0,33902
2021-03-08,SE,41907.0,973
2021-03-08,SC,193618.0,2085
2021-03-08,RS,404354.0,7785
2021-03-08,RR,68194.0,922
2021-03-08,RO,97959.0,2038
2021-03-08,RN,48255.0,827
2021-03-08,RJ,427783.0,27877
2021-03-08,PR,227665.0,3883
2021-03-08,PI,56530.0,1049
2021-03-08,PE,70972.0,2957
2021-03-08,PB,127208.0,2940
2021-03-08,PA,67487.0,1251
2021-03-08,MT,109723.0,2484
2021-03-08,MS,111117.0,2075
2021-03-08,MG,433877.0,9769
2021-03-08,MA,131217.0,3150
2021-03-08,GO,143744.0,2631
2021-03-08,ES,128331.0,2455
2021-03-08,CE,74149.0,1253
2021-03-08,BA,238033.0,3464
2021-03-08,AP,16851.0,110
2021-03-08,AM,41565.0,638
2021-03-08,AL,43005.0,976
2021-03-08,AC,46390.0,908
2021-03-09,TO,32205.0,468
2021-03-09,SP,1088166.0,34136
2021-03-09,SE,42040.0,978
2021-03-09,SC,194424.0,2119
2021-03-09,RS,410943.0,7937
2021-03-09,RR,68194.0,944
2021-03-09,RO,98679.0,2052
2021-03-09,RN,48513.0,836
2021-03-09,RJ,429307.0,27949
2021-03-09,PR,229653.0,3968
2021-03-09,PI,56747.0,1055
2021-03-09,PE,71458.0,2965
2021-03-09,PB,127898.0,2961
2021-03-09,PA,67903.0,1253
2021-03-09,MT,110541.0,2499
2021-03-09,MS,111627.0,2088
2021-03-09,MG,435296.0,9781
2021-03-09,MA,131578.0,3170
2021-03-09,GO,144840.0,2654
2021-03-09,ES,128862.0,2467
2021-03-09,CE,74515.0,1262
2021-03-09,BA,239537.0,3487
2021-03-09,AP,16925.0,111
2021-03-09,AM,41749.0,641
2021-03-09,AL,43141.0,979
2021-03-09,AC,46431.0,912
2021-03-10,TO,32450.0,469
2021-03-10,SP,1095688.0,34355
2021-03-10,SE,42162.0,984
2021-03-10,SC,184227.0,2151
2021-03-10,RS,416669.0,8064
2021-03-10,RR,68233.0,955
2021-03-10,RO,99694.0,2092
2021-03-10,RN,48971.0,839
2021-03-10,RJ,431079.0,27991
2021-03-10,PR,232627.0,4047
2021-03-10,PI,57065.0,1059
2021-03-10,PE,71824.0,2973
2021-03-10,PB,128688.0,2994
2021-03-10,PA,68337.0,1259
2021-03-10,MT,111149.0,2519
2021-03-10,MS,112351.0,2102
2021-03-10,MG,441169.0,9862
2021-03-10,MA,132146.0,3190
2021-03-10,GO,145906.0,2703
2021-03-10,ES,129530.0,2485
2021-03-10,CE,74928.0,1267
2021-03-10,BA,241116.0,3512
2021-03-10,AP,17011.0,113
2021-03-10,AM,41979.0,641
2021-03-10,AL,43330.0,984
2021-03-10,AC,46825.0,923
2021-03-11,TO,32881.0,473
2021-03-11,SP,1102972.0,34557
2021-03-11,SE,42176.0,991
2021-03-11,SC,185618.0,2185
2021-03-11,RS,420141.0,8196
2021-03-11,RR,69077.0,968
2021-03-11,RO,100652.0,2120
2021-03-11,RN,49403.0,850
2021-03-11,RJ,432462.0,28109
2021-03-11,PR,234156.0,4087
2021-03-11,PI,57341.0,1063
2021-03-11,PE,72298.0,2978
2021-03-11,PB,129574.0,3020
2021-03-11,PA,68778.0,1271
2021-03-11,MT,112104.0,2532
2021-03-11,MS,112867.0,2114
2021-03-11,MG,444366.0,9975
2021-03-11,MA,132736.0,3215
2021-03-11,GO,146714.0,2742
2021-03-11,ES,130274.0,2491
2021-03-11,CE,75206.0,1277
2021-03-11,BA,242628.0,3543
2021-03-11,AP,17087.0,113
2021-03-11,AM,42064.0,645
2021-03-11,AL,43523.0,990
2021-03-11,AC,47027.0,932
2021-03-12,TO,33256.0,476
2021-03-12,SP,1110539.0,34782
2021-03-12,SE,42189.0,994
2021-03-12,SC,187363.0,2209
2021-03-12,RS,425925.0,8310
2021-03-12,RR,69378.0,975
2021-03-12,RO,101290.0,2144
2021-03-12,RN,49873.0,859
2021-03-12,RJ,434095.0,28210
2021-03-12,PR,236001.0,4146
2021-03-12,PI,57687.0,1074
2021-03-12,PE,72708.0,2988
2021-03-12,PB,130313.0,3045
2021-03-12,PA,69102.0,1287
2021-03-12,MT,112899.0,2554
2021-03-12,MS,113468.0,2130
2021-03-12,MG,449568.0,10064
2021-03-12,MA,133270.0,3226
2021-03-12,GO,148049.0,2777
2021-03-12,ES,130912.0,2501
2021-03-12,CE,75852.0,1279
2021-03-12,BA,244174.0,3578
2021-03-12,AP,17147.0,116
2021-03-12,AM,42234.0,652
2021-03-12,AL,43666.0,996
2021-03-12,AC,47295.0,943
2021-03-13,TO,33395.0,484
2021-03-13,SP,1117952.0,35014
2021-03-13,SE,42284.0,1002
2021-03-13,SC,188444.0,2251
2021-03-13,RS,431067.0,8475
2021-03-13,RR,69643.0,981
2021-03-13,RO,101524.0,2164
2021-03-13,RN,49919.0,864
2021-03-13,RJ,435661.0,28281
2021-03-13,PR,238121.0,4198
2021-03-13,PI,58111.0,1086
2021-03-13,PE,73195.0,2994
2021-03-13,PB,131356.0,3064
2021-03-13,PA,69475.0,1291
2021-03-13,MT,113523.0,2578
2021-03-13,MS,114187.0,2144
2021-03-13,MG,452582.0,10148
2021-03-13,MA,133751.0,3236
2021-03-13,GO,148981.0,2792
2021-03-13,ES,131364.0,2509
2021-03-13,CE,76412.0,1287
2021-03-13,BA,245468.0,3610
2021-03-13,AP,17169.0,117
2021-03-13,AM,42394.0,652
2021-03-13,AL,43820.0,998
2021-03-13,AC,47835.0,954
2021-03-14,TO,33559.0,493
2021-03-14,SP,1121545.0,35101
2021-03-14,SE,42383.0,1009
2021-03-14,SC,188913.0,2271
2021-03-14,RS,432906.0,8512
2021-03-14,RR,69818.0,981
2021-03-14,RO,102034.0,2181
2021-03-14,RN,49940.0,877
2021-03-14,RJ,435874.0,28296
2021-03-14,PR,239103.0,4226
2021-03-14,PI,58262.0,1092
2021-03-14,PE,73441.0,3000
2021-03-14,PB,132019.0,3086
2021-03-14,PA,69503.0,1293
2021-03-14,MT,113723.0,2592
2021-03-14,MS,114538.0,2164
2021-03-14,MG,457208.0,10226
2021-03-14,MA,134033.0,3244
2021-03-14,GO,149224.0,2800
2021-03-14,ES,131735.0,2512
2021-03-14,CE,76700.0,1290
2021-03-14,BA,246756.0,3641
2021-03-14,AP,17174.0,117
2021-03-14,AM,42495.0,652
2021-03-14,AL,44021.0,1004
2021-03-14,AC,48070.0,959
2021-03-15,TO,33841.0,500
2021-03-15,SP,1124312.0,35157
2021-03-15,SE,42823.0,1016
2021-03-15,SC,189456.0,2288
2021-03-15,RS,434262.0,8578
2021-03-15,RR,69899.0,981
2021-03-15,RO,102997.0,2220
2021-03-15,RN,49944.0,881
2021-03-15,RJ,436606.0,28296
2021-03-15,PR,239821.0,4237
2021-03-15,PI,58295.0,1101
2021-03-15,PE,73645.0,3012
2021-03-15,PB,132741.0,3130
2021-03-15,PA,69519.0,1302
2021-03-15,MT,114245.0,2615
2021-03-15,MS,114842.0,2172
2021-03-15,MG,458204.0,10237
2021-03-15,MA,134304.0,3255
2021-03-15,GO,150045.0,2802
2021-03-15,ES,132366.0,2527
2021-03-15,CE,76956.0,1295
2021-03-15,BA,247139.0,3673
2021-03-15,AP,17235.0,118
2021-03-15,AM,42588.0,653
2021-03-15,AL,44282.0,1010
2021-03-15,AC,48318.0,966
2021-03-16,TO,34129.0,508
2021-03-16,SP,1133432.0,35506
2021-03-16,SE,43036.0,1023
2021-03-16,SC,191434.0,2330
2021-03-16,RS,439883.0,8850
2021-03-16,RR,70020.0,995
2021-03-16,RO,104439.0,2251
2021-03-16,RN,50103.0,886
2021-03-16,RJ,437605.0,28379
2021-03-16,PR,241875.0,4343
2021-03-16,PI,58630.0,1105
2021-03-16,PE,74122.0,3019
2021-03-16,PB,133237.0,3154
2021-03-16,PA,70038.0,1313
2021-03-16,MT,115395.0,2642
2021-03-16,MS,115589.0,2197
2021-03-16,MG,460991.0,10244
2021-03-16,MA,134756.0,3278
2021-03-16,GO,151541.0,2843
2021-03-16,ES,133358.0,2543
2021-03-16,CE,77345.0,1306
2021-03-16,BA,248606.0,3693
2021-03-16,AP,17308.0,120
2021-03-16,AM,42786.0,656
2021-03-16,AL,44491.0,1014
2021-03-16,AC,48675.0,975
2021-03-17,TO,34478.0,516
2021-03-17,SP,1142375.0,35782
2021-03-17,SE,43538.0,1031
2021-03-17,SC,193000.0,2373
2021-03-17,RS,445219.0,8959
2021-03-17,RR,70318.0,1006
2021-03-17,RO,105593.0,2277
2021-03-17,RN,50369.0,902
2021-03-17,RJ,440251.0,28497
2021-03-17,PR,244015.0,4415
2021-03-17,PI,58911.0,1109
2021-03-17,PE,74624.0,3026
2021-03-17,PB,133849.0,3175
2021-03-17,PA,70448.0,1324
2021-03-17,MT,116602.0,2669
2021-03-17,MS,116444.0,2220
2021-03-17,MG,466183.0,10389
2021-03-17,MA,135562.0,3293
2021-03-17,GO,152763.0,2874
2021-03-17,ES,134121.0,2559
2021-03-17,CE,77659.0,1317
2021-03-17,BA,249988.0,3726
2021-03-17,AP,17448.0,121
2021-03-17,AM,42952.0,662
2021-03-17,AL,44699.0,1019
2021-03-17,AC,48948.0,977
2021-03-18,TO,34906.0,524
2021-03-18,SP,1151043.0,36127
2021-03-18,SE,43727.0,1037
2021-03-18,SC,194554.0,2405
2021-03-18,RS,449424.0,9116
2021-03-18,RR,70567.0,1013
2021-03-18,RO,106351.0,2296
2021-03-18,RN,50369.0,902
2021-03-18,RJ,442587.0,28579
2021-03-18,PR,246204.0,4466
2021-03-18,PI,59266.0,1117
2021-03-18,PE,75065.0,3040
2021-03-18,PB,134664.0,3198
2021-03-18,PA,70886.0,1341
2021-03-18,MT,117581.0,2682
2021-03-18,MS,117115.0,2235
2021-03-18,MG,472715.0,10507
2021-03-18,MA,136028.0,3313
2021-03-18,GO,153445.0,2922
2021-03-18,ES,135111.0,2568
2021-03-18,CE,78311.0,1335
2021-03-18,BA,251433.0,3759
2021-03-18,AP,17520.0,121
2021-03-18,AM,43181.0,663
2021-03-18,AL,45042.0,1023
2021-03-18,AC,49326.0,987
2021-03-19,TO,35335.0,529
2021-03-19,SP,1159988.0,36451
2021-03-19,SE,44006.0,1046
2021-03-19,SC,195968.0,2443
2021-03-19,RS,454484.0,9330
2021-03-19,RR,70795.0,1018
2021-03-19,RO,106990.0,2322
2021-03-19,RN,50977.0,910
2021-03-19,RJ,444359.0,28692
2021-03-19,PR,249357.0,4571
2021-03-19,PI,59639.0,1125
2021-03-19,PE,75459.0,3052
2021-03-19,PB,135388.0,3233
2021-03-19,PA,71419.0,1344
2021-03-19,MT,118783.0,2712
2021-03-19,MS,117798.0,2259
2021-03-19,MG,478390.0,10631
2021-03-19,MA,136506.0,3331
2021-03-19,GO,154057.0,2957
2021-03-19,ES,135919.0,2581
2021-03-19,CE,78797.0,1341
2021-03-19,BA,252682.0,3797
2021-03-19,AP,17617.0,124
2021-03-19,AM,43378.0,669
2021-03-19,AL,45362.0,1027
